query,processing_time
"SELECT * FROM Customers WHERE CustomerID = 30;
",0.317138671875
"DELETE FROM Orders WHERE OrderID = 37;
",0.342041015625
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (100, 'First100', 'Last100');
",
"SELECT * FROM Customers WHERE CustomerID = 9;
",0.940185546875
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (56, 'Product56', 281.91394310517757, 58);
",
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 35;
",1.01904296875
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (6, 'First6', 'Last6');
",
"DELETE FROM Orders WHERE OrderID = 97;
",1.672119140625
"SELECT COUNT(*) FROM Orders WHERE OrderID = 91;
",0.395751953125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 33;
",0.322998046875
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 95;
",0.388916015625
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 49;
",0.3671875
"SELECT * FROM Customers WHERE CustomerID = 3;
",0.384033203125
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 19;
",0.863037109375
"SELECT * FROM Products WHERE ProductID = 33;
",0.343994140625
"SELECT * FROM Customers WHERE CustomerID = 38;
",0.341064453125
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 94;
",0.410888671875
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 46;
",0.27197265625
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 48;
",0.353271484375
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (37, 'First37', 'Last37');
",
"SELECT * FROM Customers WHERE CustomerID = 45;
",1.021240234375
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (46, 'Product46', 635.2527020736491, 131);
",
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 81;
",1.293212890625
"SELECT * FROM Customers WHERE CustomerID = 43;
",0.364013671875
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 61;
",0.737060546875
"SELECT * FROM Products WHERE ProductID = 81;
",0.33984375
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (9, 'Product9', 877.7492813039521, 46);
",
"SELECT * FROM Customers WHERE CustomerID = 80;
",0.94775390625
"DELETE FROM Orders WHERE OrderID = 12;
",0.54638671875
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (3, 'Product3', 885.1440253407401, 175);
",
"SELECT * FROM Customers WHERE CustomerID = 62;
",1.148193359375
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 81;
",0.380859375
"SELECT * FROM Products WHERE ProductID = 49;
",0.343017578125
"SELECT * FROM Products WHERE ProductID = 8;
",0.39599609375
"SELECT * FROM Customers WHERE CustomerID = 4;
",0.354736328125
"SELECT * FROM Products WHERE ProductID = 34;
",0.361328125
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 18;
",0.4091796875
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 12;
",0.518798828125
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 15;
",0.31298828125
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 17;
",0.35986328125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 68;
",0.7587890625
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (19, 'First19', 'Last19');
",
"DELETE FROM Orders WHERE OrderID = 67;
",1.040771484375
"DELETE FROM Orders WHERE OrderID = 99;
",0.3232421875
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (41, 'Product41', 227.9439743697054, 165);
",
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 70;
",1.027099609375
"DELETE FROM Orders WHERE OrderID = 36;
",0.38720703125
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (74, 'Product74', 410.12824307787764, 92);
",
"DELETE FROM Orders WHERE OrderID = 24;
",0.964111328125
"SELECT COUNT(*) FROM Orders WHERE OrderID = 48;
",0.34423828125
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (37, 'Product37', 977.0259714354598, 146);
",
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 24;
",0.9697265625
"DELETE FROM Orders WHERE OrderID = 95;
",0.3330078125
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (72, 'Product72', 65.66191839736648, 139);
",
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 59;
",0.90380859375
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (54, 'First54', 'Last54');
",
"SELECT * FROM Products WHERE ProductID = 58;
",1.018798828125
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 56;
",0.412841796875
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (2, 'First2', 'Last2');
",
"DELETE FROM Orders WHERE OrderID = 6;
",1.450927734375
"SELECT * FROM Products WHERE ProductID = 33;
",0.435791015625
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 80;
",1.22412109375
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 99;
",0.51806640625
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 31;
",0.3359375
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (45, 'First45', 'Last45');
",
"SELECT * FROM Customers WHERE CustomerID = 35;
",1.43603515625
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (54, 'Product54', 653.4070637599386, 137);
",
"SELECT * FROM Products WHERE ProductID = 98;
",1.085205078125
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (52, 'First52', 'Last52');
",
"SELECT * FROM Products WHERE ProductID = 6;
",0.984130859375
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (17, 'Product17', 545.3590871236304, 197);
",
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 34;
",1.397705078125
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (58, 'First58', 'Last58');
",
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (97, 'Product97', 792.0533099240581, 169);
",
"SELECT * FROM Products WHERE ProductID = 18;
",0.902099609375
"SELECT * FROM Customers WHERE CustomerID = 56;
",0.343994140625
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (61, 'Product61', 954.0867106201058, 107);
",
"SELECT * FROM Products WHERE ProductID = 3;
",1.06494140625
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 54;
",1.239990234375
"SELECT COUNT(*) FROM Orders WHERE OrderID = 90;
",0.388916015625
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 82;
",0.366943359375
"SELECT * FROM Customers WHERE CustomerID = 54;
",0.352294921875
"SELECT * FROM Products WHERE ProductID = 13;
",0.3701171875
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 53;
",0.7607421875
"SELECT * FROM Products WHERE ProductID = 36;
",0.370361328125
"SELECT COUNT(*) FROM Orders WHERE OrderID = 85;
",0.35302734375
"SELECT COUNT(*) FROM Orders WHERE OrderID = 25;
",0.358154296875
"SELECT * FROM Products WHERE ProductID = 60;
",0.345947265625
"SELECT COUNT(*) FROM Orders WHERE OrderID = 32;
",0.313232421875
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 4;
",0.325927734375
"SELECT * FROM Customers WHERE CustomerID = 1;
",0.333984375
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (61, 'First61', 'Last61');
",
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 51;
",0.7900390625
"DELETE FROM Orders WHERE OrderID = 96;
",0.3291015625
"SELECT * FROM Customers WHERE CustomerID = 95;
",0.326171875
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (7, 'First7', 'Last7');
",
"DELETE FROM Orders WHERE OrderID = 68;
",1.037109375
"SELECT * FROM Products WHERE ProductID = 58;
",0.36328125
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 14;
",0.349853515625
"SELECT * FROM Products WHERE ProductID = 11;
",0.35498046875
"UPDATE Products SET Price = Price * 1.05 WHERE ProductID = 69;
",0.9482421875
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (84, 'Product84', 800.4985903769929, 151);
",
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (34, 'Product34', 701.6004940460455, 88);
",
"UPDATE Customers SET LastName = 'Updated' WHERE CustomerID = 47;
",2.283203125
"SELECT * FROM Customers WHERE CustomerID = 5;
",0.35400390625
"SELECT p.ProductName, od.Quantity FROM OrderDetails od JOIN Products p ON od.ProductID = p.ProductID WHERE od.OrderID = 93;
",0.40283203125
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (61, 'First61', 'Last61');
",
"DELETE FROM Orders WHERE OrderID = 31;
",0.998046875
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 35;
",0.433349609375
"SELECT * FROM Customers WHERE CustomerID = 68;
",0.370849609375
"INSERT INTO Customers (CustomerID, FirstName, LastName) VALUES (9, 'First9', 'Last9');
",
"SELECT o.OrderID, c.FirstName, c.LastName FROM Orders o JOIN Customers c ON o.CustomerID = c.CustomerID WHERE o.OrderID = 67;
",5.777099609375
"SELECT * FROM Customers WHERE CustomerID = 34;
",0.662109375
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (82, 'Product82', 76.57256437107627, 58);
",
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (81, 'Product81', 619.6132855085658, 17);
",
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (22, 'Product22', 263.8400722310199, 181);
",
"SELECT * FROM Products WHERE ProductID = 78;
",1.053955078125
"INSERT INTO Products (ProductID, ProductName, Price, Stock) VALUES (1, 'Product1', 112.14926859598161, 103);
",
SELECT COUNT(*) FROM Orders WHERE OrderID = 21;,0.89501953125
